Date,AA,AXP,BA,BAC,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,PFE,PG,T,TRV,VZ,WMT,XOM,,AA,AXP,BA,BAC,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,PFE,PG,T,TRV,VZ,WMT,XOM
2002-08-12 00:00:00,47.5964660644531,22.7082767486572,27.0401668548584,20.2313442230225,12.7416553497315,9.09398174285889,16.6075191497803,21.1353206634522,11.1673173904419,76.0128784179688,16.3832187652588,3.78098797798157,37.9831390380859,10.1262521743774,30.2465171813965,13.59752368927,13.4828071594238,12.8756256103516,25.0087890625,21.2489490509033,14.9970893859863,13.8146715164185,25.3066120147705,4.23729991912842,17.4746627807617,9.38768100738525,10.6198244094849,17.7807559967041,,-0.004,-0.013,-0.012,-0.005,-0.008,0.022,-0.007,-0.003,-0.029,-0.005,-0.056,-0.007,-0.001,-0.018,0.001,-0.034,-0.006,0.007,-0.004,0.005,0.007,0.011,-0.003,-0.004,0.004,-0.005,-0.016,-0.010
2002-08-13 00:00:00,46.1922721862793,22.2922420501709,24.8569278717041,19.9091796875,12.7358903884888,9.06685638427734,16.6628322601318,21.3172054290772,10.8063220977783,72.9487762451172,16.2543506622315,3.75542116165161,38.0519371032715,9.64680004119873,29.5759830474854,13.0314016342163,13.3368616104126,12.7295637130737,24.6843242645264,20.5980091094971,14.5608196258545,13.3606290817261,25.0865573883057,4.20258045196533,17.080020904541,9.169358253479,10.6856336593628,17.3378601074219,,-0.030,-0.018,-0.081,-0.016,0.000,-0.003,0.003,0.009,-0.032,-0.040,-0.008,-0.007,0.002,-0.047,-0.022,-0.042,-0.011,-0.011,-0.013,-0.031,-0.029,-0.033,-0.009,-0.008,-0.023,-0.023,0.006,-0.025
2002-08-14 00:00:00,45.1345825195313,23.2778949737549,24.3807106018066,20.3939018249512,12.7704658508301,9.7314453125,17.1275272369385,21.9647235870361,11.379207611084,75.1879272460938,17.3527069091797,4.15596342086792,39.6502189636231,10.5652647018433,30.7563571929932,13.4266195297241,13.7853164672852,12.9205713272095,25.1879615783691,21.1826171875,15.3807525634766,13.9727277755737,25.8748531341553,4.44087982177734,17.6835861206055,9.65277767181397,11.5433835983276,18.1092033386231,,-0.023,0.044,-0.019,0.024,0.003,0.073,0.028,0.030,0.053,0.031,0.068,0.107,0.042,0.095,0.040,0.030,0.034,0.015,0.020,0.028,0.056,0.046,0.031,0.057,0.035,0.053,0.080,0.044
2002-08-15 00:00:00,46.374641418457,23.9691219329834,25.145341873169,20.5121326446533,12.7243747711182,9.73822689056397,17.3843288421631,21.7173652648926,11.8893089294434,76.1071701049805,17.7515449523926,4.26107025146484,40.4864234924316,10.7501173019409,31.0168056488037,13.2396926879883,13.6420211791992,13.5722188949585,25.2417030334473,20.9711513519287,15.3993234634399,14.1795749664307,25.4375324249268,4.42825317382813,18.1014518737793,9.49683666229248,12.0018701553345,18.4824390411377,,0.027,0.030,0.031,0.006,-0.004,0.001,0.015,-0.011,0.045,0.012,0.023,0.025,0.021,0.017,0.008,-0.014,-0.010,0.050,0.002,-0.010,0.001,0.015,-0.017,-0.003,0.024,-0.016,0.040,0.021
2002-08-16 00:00:00,45.1710510253906,23.5531120300293,25.1520442962647,20.3081970214844,12.5226640701294,9.7992582321167,17.1766605377197,21.4627304077148,12.446496963501,74.3630065917969,17.2422580718994,4.2781138420105,41.9947319030762,10.8309869766235,30.7692985534668,13.2770748138428,13.8489999771118,13.3699798583984,25.1979198455811,20.7306880950928,15.4704818725586,13.981162071228,25.3456115722656,4.52767658233643,17.8809089660645,9.88356971740723,11.800051689148,18.3381233215332,,-0.026,-0.017,0.000,-0.010,-0.016,0.006,-0.012,-0.012,0.047,-0.023,-0.029,0.004,0.037,0.008,-0.008,0.003,0.015,-0.015,-0.002,-0.011,0.005,-0.014,-0.004,0.022,-0.012,0.041,-0.017,-0.008
2002-08-19 00:00:00,47.6147079467773,24.0843315124512,25.8227710723877,20.7190265655518,12.8770799636841,9.98235893249512,17.1654930114746,21.8265018463135,13.0664691925049,77.5213088989258,17.8129043579102,4.26107025146484,43.6565284729004,11.2411165237427,31.0919151306152,14.5321521759033,13.7189722061157,13.8250074386597,25.7393741607666,21.253101348877,16.0893077850342,14.3821964263916,25.4180278778076,4.71389627456665,18.2059192657471,10.4761428833008,11.9974775314331,18.4923820495606,,0.054,0.023,0.027,0.020,0.028,0.019,-0.001,0.017,0.050,0.042,0.033,-0.004,0.040,0.038,0.010,0.095,-0.009,0.034,0.021,0.025,0.040,0.029,0.003,0.041,0.018,0.060,0.017,0.008
2002-08-20 00:00:00,47.0311546325684,23.3739013671875,25.4069271087647,20.3968601226807,12.7502946853638,9.98913860321045,16.8260669708252,21.1498775482178,12.9095134735107,76.0128784179688,18.5615005493164,4.1218752861023,43.010856628418,10.9580640792847,30.535701751709,14.1743268966675,13.7003984451294,13.6901788711548,25.657751083374,20.9960441589356,15.7922782897949,14.2217826843262,25.1283378601074,4.36828374862671,18.5541381835938,9.91787528991699,11.7978582382202,18.0046939849854,,-0.012,-0.029,-0.016,-0.016,-0.010,0.001,-0.020,-0.031,-0.012,-0.019,0.042,-0.033,-0.015,-0.025,-0.018,-0.025,-0.001,-0.010,-0.003,-0.012,-0.018,-0.011,-0.011,-0.073,0.019,-0.053,-0.017,-0.026
2002-08-21 00:00:00,49.2742004394531,23.7003116607666,25.1990013122559,20.5535144805908,12.8108043670654,10.2468366622925,17.1610279083252,21.4772644042969,13.2626619338989,76.1306991577148,20.0525588989258,4.17584896087647,42.8679733276367,11.316219329834,30.5301342010498,14.3559055328369,13.9949502944946,13.774453163147,25.786190032959,21.5101547241211,16.1759433746338,14.4455223083496,25.3177433013916,4.43614435195923,18.5425281524658,10.0894155502319,11.8658609390259,18.1340847015381,,0.048,0.014,-0.008,0.008,0.005,0.026,0.020,0.015,0.027,0.002,0.080,0.013,-0.003,0.033,0.000,0.013,0.021,0.006,0.005,0.024,0.024,0.016,0.008,0.016,-0.001,0.017,0.006,0.007
2002-08-22 00:00:00,50.2407035827637,24.4427394866943,25.8227710723877,20.7929191589356,13.0672540664673,10.2400550842285,17.5786018371582,21.8701496124268,13.6315050125122,77.0735092163086,20.7766094207764,4.34629106521606,43.391902923584,11.062050819397,31.2587795257568,14.254433631897,13.9047250747681,13.707034111023,25.4738693237305,22.3062152862549,16.4698753356934,14.7410144805908,25.2815437316895,4.32093954086304,18.861722946167,10.2266416549683,11.9009618759155,18.4276885986328,,0.020,0.031,0.025,0.012,0.020,-0.001,0.024,0.018,0.028,0.012,0.036,0.041,0.012,-0.022,0.024,-0.007,-0.006,-0.005,-0.012,0.037,0.018,0.020,-0.001,-0.026,0.017,0.014,0.003,0.016
2002-08-23 00:00:00,49.0006561279297,23.8987216949463,24.9038791656494,20.5121326446533,12.9231824874878,9.7992582321167,17.5138492584229,21.4554347991943,13.2077302932739,76.0128784179688,20.5741348266602,4.17584896087647,42.5504264831543,10.3746404647827,30.4911880493164,13.7310380935669,13.9843378067017,13.5665988922119,25.2836456298828,21.7920951843262,16.1573715209961,14.5805988311768,25.1394920349121,4.15050077438355,18.4090385437012,9.86797428131104,11.6684284210205,17.9897727966309,,-0.025,-0.022,-0.036,-0.014,-0.011,-0.043,-0.004,-0.019,-0.031,-0.014,-0.010,-0.039,-0.019,-0.062,-0.025,-0.037,0.006,-0.010,-0.007,-0.023,-0.019,-0.011,-0.006,-0.039,-0.024,-0.035,-0.020,-0.024
2002-08-26 00:00:00,49.3653678894043,24.3531494140625,24.7429065704346,20.9850387573242,13.0038633346558,9.82638359069824,17.6567707061768,21.8992347717285,13.0821628570557,75.5885848999023,20.8195686340332,4.21845865249634,42.0317802429199,10.4728450775147,30.9862194061279,14.1476144790649,14.0665988922119,13.4598560333252,25.477861404419,21.8377017974854,16.1202449798584,14.5848226547241,25.1812686920166,4.20573711395264,18.4438648223877,10.1050043106079,11.7144966125488,18.2485466003418,,0.007,0.019,-0.006,0.023,0.006,0.003,0.008,0.021,-0.010,-0.006,0.012,0.010,-0.012,0.009,0.016,0.030,0.006,-0.008,0.008,0.002,-0.002,0.000,0.002,0.013,0.002,0.024,0.004,0.014
2002-08-27 00:00:00,48.6906433105469,23.7387180328369,24.8367958068848,21.1032600402832,12.9231824874878,9.50765228271484,17.4401607513428,22.0956954956055,12.5563678741455,75.3057708740234,20.2857303619385,4.03665494918823,41.2591094970703,9.924072265625,30.4522724151611,14.2864799499512,13.9365730285645,13.3980703353882,25.4037780761719,21.4189319610596,15.7303886413574,14.0318260192871,25.184061050415,4.19153308868408,17.9795761108398,9.9397087097168,11.6530675888062,18.3630046844482,,-0.014,-0.025,0.004,0.006,-0.006,-0.032,-0.012,0.009,-0.040,-0.004,-0.026,-0.043,-0.018,-0.052,-0.017,0.010,-0.009,-0.005,-0.003,-0.019,-0.024,-0.038,0.000,-0.003,-0.025,-0.016,-0.005,0.006
2002-08-28 00:00:00,45.7181358337402,23.194694519043,25.1721649169922,20.692419052124,12.744535446167,9.30420875549316,17.1945285797119,21.5354709625244,12.0855026245117,73.7737426757813,20.0648288726807,4.05369806289673,40.2535400390625,9.72767066955566,30.2353458404541,14.0354642868042,13.6075248718262,13.2407684326172,25.0233669281006,20.9960441589356,15.2786512374878,13.9769506454468,24.9946384429932,4.07317304611206,17.6081428527832,9.65589809417725,11.7144966125488,17.726016998291,,-0.061,-0.023,0.014,-0.019,-0.014,-0.021,-0.014,-0.025,-0.038,-0.020,-0.011,0.004,-0.024,-0.020,-0.007,-0.018,-0.024,-0.012,-0.015,-0.020,-0.029,-0.004,-0.008,-0.028,-0.021,-0.029,0.005,-0.035
2002-08-29 00:00:00,45.0069160461426,23.0602912902832,24.9307174682617,20.7958717346191,12.4823265075684,9.62971878051758,16.9868507385254,21.9865550994873,12.3758687973023,71.5346069335938,20.273458480835,3.92870688438416,40.5499267578125,9.90096950531006,30.124116897583,14.2063760757446,13.3740129470825,13.3755912780762,24.9572925567627,21.0374984741211,15.6499509811401,13.850305557251,24.4765300750732,4.07159328460693,17.6081428527832,9.63718318939209,11.6706237792969,17.6115589141846,,-0.016,-0.006,-0.010,0.005,-0.021,0.035,-0.012,0.021,0.024,-0.030,0.010,-0.031,0.007,0.018,-0.004,0.012,-0.017,0.010,-0.003,0.002,0.024,-0.009,-0.021,0.000,0.000,-0.002,-0.004,-0.006
2002-08-30 00:00:00,45.7546005249023,23.0794830322266,24.8636283874512,20.7131195068359,12.5745315551758,9.37202167510986,17.1119022369385,21.9865550994873,12.3052396774292,71.0632019042969,20.2059631347656,3.81507849693298,39.893669128418,9.629469871521,30.2075309753418,14.0995483398438,13.533224105835,13.3475093841553,25.0173568725586,20.9462852478027,15.1858310699463,13.9642868041992,24.6938018798828,3.90431261062622,17.6545753479004,9.66837406158447,11.7320461273193,17.6414203643799,,0.017,0.001,-0.003,-0.004,0.007,-0.027,0.007,0.000,-0.006,-0.007,-0.003,-0.029,-0.016,-0.027,0.003,-0.008,0.012,-0.002,0.002,-0.004,-0.030,0.008,0.009,-0.041,0.003,0.003,0.005,0.002
2002-09-03 00:00:00,42.8915138244629,21.3386096954346,23.7837791442871,19.8411979675293,12.2835054397583,8.86341094970703,16.1673202514648,21.4699935913086,11.55970287323,67.0798797607422,19.5791339874268,3.56509566307068,38.2900924682617,9.16156959533691,29.3009185791016,13.2183322906494,13.2466402053833,12.9374208450317,24.0322780609131,19.8475666046143,14.5484399795532,13.2044353485107,24.1060409545898,3.6454963684082,17.1960926055908,9.15688133239746,11.3788576126099,16.73073387146,,-0.063,-0.075,-0.043,-0.042,-0.023,-0.054,-0.055,-0.023,-0.061,-0.056,-0.031,-0.066,-0.040,-0.049,-0.030,-0.062,-0.021,-0.031,-0.039,-0.052,-0.042,-0.054,-0.024,-0.066,-0.026,-0.053,-0.030,-0.052
2002-09-04 00:00:00,42.1985626220703,22.0810356140137,24.7160682678223,20.0917186737061,12.2892694473267,8.99904537200928,16.4084873199463,21.8337707519531,11.8029842376709,67.6455535888672,20.0277462005615,3.71565389633179,39.0204467773438,9.30598831176758,30.2242202758789,13.5601377487183,13.4005498886108,12.4936237335205,24.1564083099365,20.5243320465088,14.9166383743286,13.6265830993652,24.6687202453613,3.83487272262573,17.6835861206055,9.3564920425415,11.4819564819336,16.8302688598633,,-0.016,0.035,0.039,0.013,0.000,0.015,0.015,0.017,0.021,0.008,0.023,0.042,0.019,0.016,0.032,0.026,0.012,-0.034,0.005,0.034,0.025,0.032,0.023,0.052,0.028,0.022,0.009,0.006
2002-09-05 00:00:00,40.3931732177734,21.831428527832,24.166093826294,20.0768089294434,12.2633390426636,8.65997123718262,16.3437385559082,21.0771198272705,11.5832481384277,65.9956436157227,19.7266254425049,3.65031552314758,38.2001266479492,8.7283353805542,30.2687110900879,12.8711853027344,13.095386505127,12.3419542312622,24.172441482544,20.1775817871094,14.2050018310547,13.4788274765015,25.0280685424805,3.70388913154602,17.2018947601318,9.17559909820557,11.1748380661011,16.8053855895996,,-0.043,-0.011,-0.022,-0.001,-0.002,-0.038,-0.004,-0.035,-0.019,-0.024,-0.015,-0.018,-0.021,-0.062,0.001,-0.051,-0.023,-0.012,0.001,-0.017,-0.048,-0.011,0.015,-0.034,-0.027,-0.019,-0.027,-0.001
2002-09-06 00:00:00,41.1955604553223,22.209041595459,24.9575347900391,20.6643104553223,12.4477462768555,8.83628463745117,16.6809177398682,21.7755546569824,12.0541114807129,66.7027740478516,20.4333438873291,3.83496260643005,38.7399368286133,9.3695240020752,30.5468463897705,12.7697095870972,13.2386713027954,11.9992742538452,24.5528545379639,20.3029136657715,14.7959709167481,12.9807052612305,25.0559062957764,3.7875292301178,17.445650100708,9.303466796875,11.5784826278687,17.0741100311279,,0.020,0.017,0.033,0.029,0.015,0.020,0.021,0.033,0.041,0.011,0.036,0.051,0.014,0.073,0.009,-0.008,0.011,-0.028,0.016,0.006,0.042,-0.037,0.001,0.023,0.014,0.014,0.036,0.016
2002-09-09 00:00:00,42.4903297424316,22.3114547729492,25.0514297485352,20.6523838043213,12.4246940612793,8.78881740570068,16.5246067047119,21.3899555206299,12.4778900146484,67.8341522216797,20.4394874572754,3.83496260643005,39.4279365539551,9.2886552810669,30.7025527954102,12.5987997055054,13.3607444763184,12.0498342514038,24.8391590118408,20.6371212005615,15.0682544708252,12.9258251190186,25.3066120147705,3.87275004386902,17.7358245849609,9.30970668792725,11.6881666183472,16.9198341369629,,0.031,0.005,0.004,-0.001,-0.002,-0.005,-0.009,-0.018,0.035,0.017,0.000,0.000,0.018,-0.009,0.005,-0.013,0.009,0.004,0.012,0.016,0.018,-0.004,0.010,0.023,0.017,0.001,0.009,-0.009
2002-09-10 00:00:00,43.3291931152344,22.4010601043701,24.9374103546143,20.4376583099365,12.3526659011841,9.10754489898682,16.8305358886719,21.8265018463135,12.7525596618652,68.5412216186523,20.2797050476074,4.02245044708252,40.0101203918457,9.51393795013428,30.8082504272461,12.3638114929199,13.5252666473389,11.9655685424805,25.0654029846191,20.7373714447022,15.4055070877075,13.0651302337647,25.487678527832,3.9264063835144,17.9331474304199,9.52490520477295,12.0172319412231,17.3129806518555,,0.020,0.004,-0.005,-0.010,-0.006,0.036,0.019,0.020,0.022,0.010,-0.008,0.049,0.015,0.024,0.003,-0.019,0.012,-0.007,0.009,0.005,0.022,0.011,0.007,0.014,0.011,0.023,0.028,0.023
2002-09-11 00:00:00,43.5297889709473,22.2666397094727,24.8703460693359,20.5002918243408,12.3757171630859,9.20248508453369,16.6094608306885,21.7100734710693,12.6976261138916,68.3526763916016,20.4210472106934,4.07926273345947,39.2691841125488,9.60058498382568,30.8582916259766,12.2730226516724,13.6131811141968,11.9880361557007,24.8071346282959,20.708137512207,15.0311250686646,13.0229234695435,25.5935192108154,4.07948446273804,18.4090385437012,9.908522605896,11.8899946212769,17.2184219360352,,0.005,-0.006,-0.003,0.003,0.002,0.010,-0.013,-0.005,-0.004,-0.003,0.007,0.014,-0.019,0.009,0.002,-0.007,0.007,0.002,-0.010,-0.001,-0.024,-0.003,0.004,0.039,0.027,0.040,-0.011,-0.005
2002-09-12 00:00:00,41.5238075256348,21.6586132049561,24.4477882385254,20.0797863006592,12.2143526077271,8.84306621551514,16.3280982971191,21.1717071533203,12.1639795303345,65.9956436157227,19.9601459503174,3.86336970329285,38.0360641479492,9.06914329528809,30.0184345245361,11.7549676895142,13.2002534866333,11.4094219207764,24.4927883148193,20.5117855072022,14.5886688232422,12.6429977416992,25.4041061401367,3.92167043685913,18.4264488220215,9.68084335327148,11.6530675888062,16.715799331665,,-0.046,-0.027,-0.017,-0.021,-0.013,-0.039,-0.017,-0.025,-0.042,-0.034,-0.023,-0.053,-0.031,-0.055,-0.027,-0.042,-0.030,-0.048,-0.013,-0.009,-0.029,-0.029,-0.007,-0.039,0.001,-0.023,-0.020,-0.029
2002-09-13 00:00:00,40.1013793945313,21.882625579834,23.8642616271973,20.3690719604492,11.7101001739502,8.84985160827637,16.3437385559082,21.0916709899902,12.1639795303345,63.7565116882324,20.5562496185303,3.83496260643005,38.3694839477539,9.25977230072022,30.1129817962647,11.7709865570068,13.2268934249878,11.5330095291138,23.9922294616699,20.5828056335449,14.8238172531128,12.567008972168,25.6269474029541,3.87432742118835,18.6295795440674,9.46564674377441,11.9338607788086,16.9596424102783,,-0.034,0.010,-0.024,0.014,-0.041,0.001,0.001,-0.004,0.000,-0.034,0.030,-0.007,0.009,0.021,0.003,0.001,0.002,0.011,-0.020,0.003,0.016,-0.006,0.009,-0.012,0.011,-0.022,0.024,0.015
2002-09-16 00:00:00,40.6484642028809,22.2986450195313,24.9709491729736,20.5718727111816,11.7216243743897,8.76847171783447,16.5246067047119,21.1644191741943,12.4151086807251,65.7599792480469,20.9065361022949,3.90069079399109,38.274227142334,9.06914329528809,30.535701751709,11.594744682312,13.5012874603272,12.1846504211426,23.8380699157715,20.3906364440918,14.7835855484009,12.7485303878784,25.9055042266846,3.879061460495,18.5425281524658,9.67149448394775,12.0106420516968,17.1188888549805,,0.014,0.019,0.046,0.010,0.001,-0.009,0.011,0.003,0.021,0.031,0.017,0.017,-0.002,-0.021,0.014,-0.015,0.021,0.057,-0.006,-0.009,-0.003,0.014,0.011,0.001,-0.005,0.022,0.006,0.009
2002-09-17 00:00:00,39.2442817687988,21.2810020446777,24.3404808044434,20.2945137023926,11.3672161102295,8.50399494171143,15.9373111724854,21.128044128418,12.5406694412231,65.2885589599609,20.3780307769775,3.81495976448059,37.972541809082,8.99404907226563,29.8070659637451,11.5092926025391,13.0404176712036,10.6229543685913,23.3595485687256,19.776538848877,14.6319875717163,12.4572553634644,25.6436672210693,3.83487272262573,18.0608234405518,9.52490520477295,11.9031591415405,16.4570274353027,,-0.035,-0.046,-0.025,-0.013,-0.030,-0.030,-0.036,-0.002,0.010,-0.007,-0.025,-0.022,-0.008,-0.008,-0.024,-0.007,-0.034,-0.128,-0.020,-0.030,-0.010,-0.023,-0.010,-0.011,-0.026,-0.015,-0.009,-0.039
2002-09-18 00:00:00,38.1683502197266,20.7753810882568,24.6624221801758,19.772611618042,11.2404317855835,8.4768648147583,15.9082860946655,21.2226238250732,12.3523254394531,64.4636154174805,20.3903179168701,3.82639098167419,36.8082389831543,8.82653713226318,29.951681137085,10.9164686203003,13.1336536407471,10.2016324996948,23.6959247589111,19.6595726013184,14.7743120193481,12.4319257736206,25.6548023223877,3.81435680389404,17.9679698944092,9.41262626647949,11.9459924697876,16.5217208862305,,-0.027,-0.024,0.013,-0.026,-0.011,-0.003,-0.002,0.004,-0.015,-0.013,0.001,0.003,-0.031,-0.019,0.005,-0.052,0.007,-0.040,0.014,-0.006,0.010,-0.002,0.000,-0.005,-0.005,-0.012,0.004,0.004
2002-09-19 00:00:00,36.6912040710449,20.1929473876953,23.8240299224854,18.895809173584,10.9494066238403,8.13779067993164,15.6157569885254,20.6915168762207,11.6224870681763,62.5780296325684,19.7942218780518,3.6720769405365,34.2943801879883,8.65323543548584,28.9004402160645,10.6120481491089,12.6994142532349,10.0274839401245,23.4636573791504,18.8783588409424,14.6041355133057,12.2630739212036,25.3818264007568,3.68968725204468,17.4920654296875,9.17871761322022,11.79660987854,16.103702545166,,-0.039,-0.028,-0.034,-0.044,-0.026,-0.040,-0.018,-0.025,-0.059,-0.029,-0.029,-0.040,-0.068,-0.020,-0.035,-0.028,-0.033,-0.017,-0.010,-0.040,-0.012,-0.014,-0.011,-0.033,-0.026,-0.025,-0.013,-0.025
2002-09-20 00:00:00,38.5148429870606,20.3401603698731,24.4679164886475,18.8182716369629,10.9119520187378,8.19204330444336,15.7542066574097,21.288106918335,11.9599380493164,63.049430847168,19.191972732544,3.69779491424561,33.8286552429199,8.60702514648438,29.089563369751,10.7776107788086,12.6594572067261,10.0836620330811,23.9181613922119,19.1081352233887,14.684588432312,12.132212638855,25.3734645843506,3.66127967834473,17.213493347168,9.25045108795166,12.0162906646729,16.3574943542481,,0.050,0.007,0.027,-0.004,-0.003,0.007,0.009,0.029,0.029,0.008,-0.030,0.007,-0.014,-0.005,0.007,0.016,-0.003,0.006,0.019,0.012,0.006,-0.011,0.000,-0.008,-0.016,0.008,0.019,0.016
2002-09-23 00:00:00,37.037712097168,20.0137481689453,23.7435340881348,19.0419464111328,10.8514432907105,8.11066627502441,15.5621662139893,20.9461555480957,11.8265266418457,62.2244911193848,18.3623523712158,3.68064880371094,33.5375709533691,8.1622371673584,29.3954772949219,10.2809247970581,12.5209264755249,10.2016324996948,23.5237255096436,18.903434753418,13.9945983886719,12.089994430542,25.2759761810303,3.58395147323608,17.4978790283203,9.26604175567627,11.5549688339233,16.2828559875488,,-0.038,-0.016,-0.030,0.012,-0.006,-0.010,-0.012,-0.016,-0.011,-0.013,-0.043,-0.005,-0.009,-0.052,0.011,-0.046,-0.011,0.012,-0.016,-0.011,-0.047,-0.003,-0.004,-0.021,0.017,0.002,-0.038,-0.005
2002-09-24 00:00:00,35.6882247924805,19.8153381347656,23.4484062194824,18.4902191162109,10.6209306716919,7.75124502182007,15.341082572937,20.1094799041748,11.5754013061523,61.0459823608398,17.4589824676514,3.5120484828949,31.6217441558838,8.28354167938232,29.8181915283203,9.95514011383057,12.5742063522339,10.055570602417,22.6507778167725,19.1749706268311,14.1214580535889,11.8198328018189,24.5238819122315,3.5713267326355,17.3411731719971,8.96663570404053,11.3111257553101,15.8996706008911,,-0.036,-0.010,-0.012,-0.029,-0.021,-0.044,-0.014,-0.040,-0.021,-0.019,-0.049,-0.046,-0.057,0.015,0.014,-0.032,0.004,-0.014,-0.037,0.014,0.009,-0.022,-0.030,-0.004,-0.009,-0.032,-0.021,-0.024
2002-09-25 00:00:00,36.435920715332,20.2889518737793,23.7502422332764,18.9375629425049,10.9494066238403,8.11066627502441,15.6693477630615,21.2080726623535,12.1090469360352,64.1977615356445,16.9612102508545,3.66921949386597,33.347038269043,8.78031826019287,29.8404350280762,10.0886535644531,12.9178686141968,10.1679267883301,22.6847972869873,19.926929473877,14.3906469345093,12.3686017990112,24.8191394805908,3.56501364707947,17.4108200073242,9.1506462097168,11.4319505691528,16.2281131744385,,0.021,0.024,0.013,0.024,0.031,0.046,0.021,0.055,0.046,0.052,-0.029,0.045,0.055,0.060,0.001,0.013,0.027,0.011,0.002,0.039,0.019,0.046,0.012,-0.002,0.004,0.021,0.011,0.021
2002-09-26 00:00:00,36.4724044799805,21.0505886077881,24.5148544311523,19.6592864990234,11.2173795700073,7.70377731323242,16.3459625244141,21.1970310211182,12.4778900146484,62.7473449707031,17.3729438781738,3.44917893409729,32.8230934143066,8.75143718719482,30.8916702270508,10.2916069030762,12.9018840789795,10.3645439147949,23.1753406524658,20.365571975708,14.2947263717651,12.7696361541748,25.2787609100342,3.4561197757721,17.8151798248291,9.25045108795166,11.7988119125366,16.9944877624512,,0.001,0.038,0.032,0.038,0.024,-0.050,0.043,-0.001,0.030,-0.023,0.024,-0.060,-0.016,-0.003,0.035,0.020,-0.001,0.019,0.022,0.022,-0.007,0.032,0.019,-0.031,0.023,0.011,0.032,0.047
2002-09-27 00:00:00,35.1958427429199,20.1481494903565,23.2740287780762,19.1105422973633,10.8053379058838,7.61561727523804,15.8479986190796,20.350622177124,11.9599380493164,58.1821708679199,16.4449977874756,3.43774890899658,31.9445610046387,8.44528293609619,30.6469383239746,9.79491901397705,12.9178686141968,10.31960105896,22.5346393585205,19.3253517150879,14.0007839202881,12.0646743774414,24.5489482879639,3.17994737625122,16.871675491333,8.76078701019287,11.2562074661255,16.3326168060303,,-0.035,-0.043,-0.051,-0.028,-0.037,-0.011,-0.030,-0.040,-0.042,-0.073,-0.053,-0.003,-0.027,-0.035,-0.008,-0.048,0.001,-0.004,-0.028,-0.051,-0.021,-0.055,-0.029,-0.080,-0.053,-0.053,-0.046,-0.039
2002-09-30 00:00:00,35.1958427429199,19.9561405181885,22.8917102813721,19.027042388916,10.7246561050415,7.1070032119751,15.4639110565186,20.1003875732422,11.881462097168,58.6101608276367,16.039400100708,3.33487439155579,30.8596458435059,8.02359104156494,30.079610824585,10.1420640945435,12.7766733169556,9.92074775695801,22.0180778503418,19.0955982208252,13.5335807800293,12.2504072189331,24.8971347808838,3.17205667495728,16.8306522369385,8.5580644607544,10.816855430603,15.8747825622559,,0.000,-0.010,-0.016,-0.004,-0.007,-0.067,-0.024,-0.012,-0.007,0.007,-0.025,-0.030,-0.034,-0.050,-0.019,0.035,-0.011,-0.039,-0.023,-0.012,-0.033,0.015,0.014,-0.002,-0.002,-0.023,-0.039,-0.028
2002-10-01 00:00:00,37.8401107788086,20.9417819976807,24.1459674835205,19.7278785705566,11.1424655914307,7.41895484924316,16.1025562286377,21.9330558776856,12.3209342956543,62.2955932617188,16.2114696502686,3.55205583572388,32.3732452392578,8.47416114807129,31.3143920898438,10.5426197052002,13.3361139297485,10.2690401077271,23.2814712524414,19.3754959106445,14.304009437561,12.8751735687256,25.3957290649414,3.28568339347839,17.598352432251,9.22550106048584,11.3594522476196,16.8800277709961,,0.075,0.049,0.055,0.037,0.039,0.044,0.041,0.091,0.037,0.063,0.011,0.065,0.049,0.056,0.041,0.039,0.044,0.035,0.057,0.015,0.057,0.051,0.020,0.036,0.046,0.078,0.050,0.063
2002-10-02 00:00:00,37.1106567382813,20.0178813934326,23.0593986511231,19.1433448791504,10.8860158920288,6.81540012359619,15.9886779785156,20.0562171936035,12.7525596618652,58.9668083190918,15.3326864242554,3.40060138702393,31.5582275390625,8.26043510437012,32.4268074035645,9.91766834259033,13.2934970855713,10.2184829711914,22.919059753418,19.6136112213135,14.1121692657471,12.6598854064941,25.2258358001709,3.18468165397644,16.6021118164063,9.46564674377441,11.2737836837769,16.2480201721191,,-0.019,-0.044,-0.045,-0.030,-0.023,-0.081,-0.007,-0.086,0.035,-0.053,-0.054,-0.043,-0.025,-0.025,0.036,-0.059,-0.003,-0.005,-0.016,0.012,-0.013,-0.017,-0.007,-0.031,-0.057,0.026,-0.008,-0.037
